Bitcoin Node IP,Number of Hops,Reached Destination,"Hop 1 (Address, RTT) (milliseconds)","Hop 2 (Address, RTT) (milliseconds)","Hop 3 (Address, RTT) (milliseconds)","Hop 4 (Address, RTT) (milliseconds)","Hop 5 (Address, RTT) (milliseconds)","Hop 6 (Address, RTT) (milliseconds)","Hop 7 (Address, RTT) (milliseconds)","Hop 8 (Address, RTT) (milliseconds)","Hop 9 (Address, RTT) (milliseconds)","Hop 10 (Address, RTT) (milliseconds)","Hop 11 (Address, RTT) (milliseconds)","Hop 12 (Address, RTT) (milliseconds)","Hop 13 (Address, RTT) (milliseconds)","Hop 14 (Address, RTT) (milliseconds)","Hop 15 (Address, RTT) (milliseconds)","Hop 16 (Address, RTT) (milliseconds)","Hop 17 (Address, RTT) (milliseconds)","Hop 18 (Address, RTT) (milliseconds)","Hop 19 (Address, RTT) (milliseconds)","Hop 20 (Address, RTT) (milliseconds)","Hop 21 (Address, RTT) (milliseconds)","Hop 22 (Address, RTT) (milliseconds)","Hop 23 (Address, RTT) (milliseconds)","Hop 24 (Address, RTT) (milliseconds)","Hop 25 (Address, RTT) (milliseconds)","Hop 26 (Address, RTT) (milliseconds)","Hop 27 (Address, RTT) (milliseconds)"
34.101.129.24,7,1,"cybrcat1.uccs.edu (128.198.74.1),1.9005","10.10.102.1 (10.10.102.1),1.0685","10.10.101.1 (10.10.101.1),5.0630","uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),6.5410","core-910-ptr.frgp.net (192.43.217.170),9.5955","72.14.194.239 (72.14.194.239),7.2090","24.129.101.34.bc.googleusercontent.com (34.101.129.24),194.6605"
34.101.129.24,7,1,"cybrcat1.uccs.edu (128.198.74.1),2.1070","10.10.102.1 (10.10.102.1),1.0520","10.10.101.1 (10.10.101.1),5.1815","uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),6.7095","core-910-ptr.frgp.net (192.43.217.170),9.2375","72.14.194.239 (72.14.194.239),7.1335","24.129.101.34.bc.googleusercontent.com (34.101.129.24),195.9185"
91.199.41.45,15,1,"cybrcat1.uccs.edu (128.198.74.1),1.3210","10.10.102.1 (10.10.102.1),0.7735","10.10.101.1 (10.10.101.1),6.0450","uccs-link-at-frgp.uccs.edu (128.198.254.2),7.1850","core-1850-ptr.frgp.net (192.43.217.194),6.9360","hundredge-0-0-0-24.3530.core1.seat.net.internet2.edu (198.71.47.255),34.5805","fourhundredge-0-0-0-49.4079.agg1.seat.net.internet2.edu (163.253.1.163),35.3160","ge3-0.cr02.sea01.pccwbtn.net (206.81.80.13),41.6310","Bundle-Ether42.br03.mrs01.pccwbtn.net (63.223.38.78),152.9320","63-222-61-238.static.pccwglobal.net (63.222.61.238),192.7850","be14-icr1.lat.cyta-ip.net (195.14.136.233),192.7815","be16-iag1.lat.cyta-ip.net (195.14.136.235),191.7960","et-3-0-5.bus3.lat.bng.cyta-ip.net (195.14.136.148),192.9240","buscust24-179.static.cytanet.com.cy (46.199.74.179),194.1170","91.199.41.45 (91.199.41.45),191.7730"
91.199.41.45,15,1,"cybrcat1.uccs.edu (128.198.74.1),1.3570","10.10.102.1 (10.10.102.1),0.6960","10.10.101.1 (10.10.101.1),6.0500","uccs-link-at-frgp.uccs.edu (128.198.254.2),7.2010","core-1850-ptr.frgp.net (192.43.217.194),7.0975","hundredge-0-0-0-24.3530.core1.seat.net.internet2.edu (198.71.47.255),34.6065","fourhundredge-0-0-0-49.4079.agg1.seat.net.internet2.edu (163.253.1.163),35.3720","ge3-0.cr02.sea01.pccwbtn.net (206.81.80.13),41.6545","Bundle-Ether42.br03.mrs01.pccwbtn.net (63.223.38.78),153.0040","63-222-61-238.static.pccwglobal.net (63.222.61.238),192.7390","be14-icr1.lat.cyta-ip.net (195.14.136.233),192.7045","be16-iag1.lat.cyta-ip.net (195.14.136.235),191.8265","et-3-0-5.bus3.lat.bng.cyta-ip.net (195.14.136.148),192.9300","buscust24-179.static.cytanet.com.cy (46.199.74.179),194.1610","91.199.41.45 (91.199.41.45),191.9105"
135.181.109.196,19,1,"cybrcat1.uccs.edu (128.198.74.1),3.2345","10.10.102.1 (10.10.102.1),0.6045","10.10.101.1 (10.10.101.1),6.6255","uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),9.3345","core-910-ptr.frgp.net (192.43.217.170),6.6380",*,*,"kanc-b2-link.ip.twelve99.net (62.115.138.75),17.8355","chi-b23-link.ip.twelve99.net (213.155.130.176),30.0940","nyk-bb2-link.ip.twelve99.net (62.115.137.58),45.5575",*,"s-bb2-link.ip.twelve99.net (62.115.139.172),130.5575","hls-b3-link.ip.twelve99.net (62.115.122.35),136.3950","hetzner-ic-365572.ip.twelve99-cust.net (62.115.52.255),148.1105","core31.hel1.hetzner.com (213.239.203.205),148.0160","spine2.cloud1.hel1.hetzner.com (88.198.242.250),148.5140",*,"22609.your-cloud.host (65.108.116.54),148.0440","static.196.109.181.135.clients.your-server.de (135.181.109.196),148.2120"
135.181.109.196,19,1,"cybrcat1.uccs.edu (128.198.74.1),3.1840","10.10.102.1 (10.10.102.1),0.6965","10.10.101.1 (10.10.101.1),4.6240","uccs-link-at-frgp.uccs.edu (128.198.254.2),6.7675","core-910-ptr.frgp.net (192.43.217.170),6.7560",*,*,"kanc-b2-link.ip.twelve99.net (62.115.138.75),18.0770","chi-b23-link.ip.twelve99.net (213.155.130.176),29.7850","nyk-bb2-link.ip.twelve99.net (62.115.137.58),45.7295",*,"s-bb2-link.ip.twelve99.net (62.115.139.172),130.5335","hls-b3-link.ip.twelve99.net (62.115.122.35),136.4000","hetzner-ic-365572.ip.twelve99-cust.net (62.115.52.255),148.4710","core31.hel1.hetzner.com (213.239.203.205),150.7110","spine2.cloud1.hel1.hetzner.com (88.198.242.250),148.6105",*,"22609.your-cloud.host (65.108.116.54),147.5615","static.196.109.181.135.clients.your-server.de (135.181.109.196),147.7995"
73.5.87.36,18,0,"cybrcat1.uccs.edu (128.198.74.1),2.6120","10.10.102.1 (10.10.102.1),1.2075","10.10.101.1 (10.10.101.1),5.1490","uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),6.4635","core-910-ptr.frgp.net (192.43.217.170),9.4520",*,"be-201-pe11.910fifteenth.co.ibone.comcast.net (50.208.235.197),7.2375","be-3411-cs04.champa.co.ibone.comcast.net (96.110.33.125),7.0550","be-1414-cr14.champa.co.ibone.comcast.net (96.110.37.254),7.2825","be-301-cr14.1601milehigh.co.ibone.comcast.net (96.110.39.2),7.3625","be-1214-cs02.1601milehigh.co.ibone.comcast.net (96.110.39.117),7.3840","be-1212-cr12.1601milehigh.co.ibone.comcast.net (96.110.39.86),7.2990","be-304-cr12.dallas.tx.ibone.comcast.net (96.110.38.110),24.4425","be-1312-cs03.dallas.tx.ibone.comcast.net (68.86.166.117),24.6140","68.86.95.122 (68.86.95.122),33.4055","162.151.118.170 (162.151.118.170),39.9275","68.86.241.202 (68.86.241.202),39.7495","96.110.133.90 (96.110.133.90),40.0110"
73.5.87.36,18,0,"cybrcat1.uccs.edu (128.198.74.1),1.4450","10.10.102.1 (10.10.102.1),1.2935","10.10.101.1 (10.10.101.1),4.8460","uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),6.6755","core-910-ptr.frgp.net (192.43.217.170),9.4040","den-b3-link.ip.twelve99.net (62.115.63.78),7.6300","be-201-pe11.910fifteenth.co.ibone.comcast.net (50.208.235.197),7.1510","be-3411-cs04.champa.co.ibone.comcast.net (96.110.33.125),7.0055","be-1414-cr14.champa.co.ibone.comcast.net (96.110.37.254),7.2225","be-301-cr14.1601milehigh.co.ibone.comcast.net (96.110.39.2),7.3345","be-1214-cs02.1601milehigh.co.ibone.comcast.net (96.110.39.117),7.3215","be-1212-cr12.1601milehigh.co.ibone.comcast.net (96.110.39.86),7.3385","be-304-cr12.dallas.tx.ibone.comcast.net (96.110.38.110),24.4715","be-1312-cs03.dallas.tx.ibone.comcast.net (68.86.166.117),24.5790","68.86.95.122 (68.86.95.122),33.3805","162.151.118.170 (162.151.118.170),39.8630","68.86.241.202 (68.86.241.202),39.7950","96.110.133.90 (96.110.133.90),39.9540"
140.238.220.99,16,0,"cybrcat1.uccs.edu (128.198.74.1),2.3590","10.10.102.1 (10.10.102.1),0.8995","10.10.101.1 (10.10.101.1),5.3435","uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),6.6750","core-910-ptr.frgp.net (192.43.217.170),9.2745","den-b3-link.ip.twelve99.net (62.115.63.78),7.3170",*,"kanc-b2-link.ip.twelve99.net (62.115.138.75),20.1480","chi-b23-link.ip.twelve99.net (62.115.125.152),29.7150","nyk-bb1-link.ip.twelve99.net (80.91.246.163),46.0975",*,"prs-bb2-link.ip.twelve99.net (62.115.133.239),122.1675","adm-bb4-link.ip.twelve99.net (62.115.137.4),140.2535","ffm-bb2-link.ip.twelve99.net (62.115.122.201),137.0520","zch-b1-link.ip.twelve99.net (62.115.138.47),140.0145","140.91.210.34 (140.91.210.34),139.7785"
